stock,country,indicator,entry_date,entry_price,exit_price,pnl_pct,max_drawdown_pct,tier,hold_days
0027.HK,HK,S01,2024-02-28,42.0499992370605,36.7999992370605,-12.485136968499505,-12.960763048328602,,5
0027.HK,HK,S01,2024-10-16,34.3499984741211,32.8499984741211,-4.366812421054641,-5.385730877149437,,5
0038.HK,HK,S01,2024-01-18,4.98999977111816,8.22000026702881,64.72947182494303,1.0020078763183258,,5
0038.HK,HK,S01,2025-03-25,6.76000022888184,5.86999988555908,-13.165685106344641,-19.08284608007427,,5
0039.HK,HK,S01,2024-01-03,0.103000000119209,0.0869999974966049,-15.53398311076329,-20.38834740769685,,5
0039.HK,HK,S01,2025-02-06,0.0710000023245811,0.123000003397465,73.23943573292087,1.4084430186436543,,5
0059.HK,HK,S01,2024-04-23,0.0140000004321337,0.0140000004321337,0.0,-14.285716186372902,,5
0059.HK,HK,S01,2024-10-16,0.017000000923872,0.0130000002682209,-23.529414342761353,-29.41176792845183,,5
0059.HK,HK,S01,2024-11-01,0.017000000923872,0.0130000002682209,-23.529414342761353,-29.41176792845183,,5
0066.HK,HK,S01,2025-05-26,26.7000007629395,28.3999996185303,6.367036730390116,2.6217184853508355,,5
0081.HK,HK,S01,2024-05-31,2.10999989509583,1.64999997615814,-21.800945109373956,-24.17061121374167,,5
0081.HK,HK,S01,2024-06-18,2.14000010490417,1.60000002384186,-25.233647410801947,-26.63551516403335,,5
0081.HK,HK,S01,2024-10-16,2.34999990463257,1.76999998092651,-24.68084881887453,-27.234037976936264,,5
0081.HK,HK,S01,2024-10-18,2.24000000953674,1.77999997138977,-20.535715901273758,-23.660712907737025,,5
0081.HK,HK,S01,2024-11-11,2.11999988555908,1.6599999666214,-21.69811055515081,-23.113203621623242,,5
0081.HK,HK,S01,2025-03-12,1.97000002861023,1.76999998092651,-10.15228653701155,-17.766498414153496,,5
0081.HK,HK,S01,2025-12-04,2.32999992370605,1.94000005722046,-16.738192242738958,-18.02574982133933,,5
0087.HK,HK,S01,2024-01-09,10.0,10.2399997711182,2.399997711181996,-8.599996566772496,,5
0095.HK,HK,S01,2024-05-14,0.800000011920929,0.560000002384186,-30.00000074505802,-30.00000074505802,,5
0095.HK,HK,S01,2024-05-27,0.800000011920929,0.550000011920929,-31.24999953433872,-31.24999953433872,,5
0095.HK,HK,S01,2024-10-16,0.759999990463257,0.560000002384186,-26.315788235360532,-30.263160784158664,,5
0095.HK,HK,S01,2024-10-30,0.709999978542328,0.485000014305115,-31.6901367657998,-32.39436566510433,,5
0095.HK,HK,S01,2025-07-31,0.28999999165535,0.24600000679493,-15.172409009139459,-17.931030230346458,,5
0095.HK,HK,S01,2025-08-04,0.270000010728836,0.259999990463257,-3.70371106230145,-11.851853323571522,,5
0095.HK,HK,S01,2025-11-26,0.389999985694885,0.275000005960464,-29.487175372460346,-37.179483652584835,,5
0095.HK,HK,S01,2025-12-09,0.33500000834465,0.280000001192093,-16.41791217389244,-26.865672040128864,,5
0101.HK,HK,S01,2024-10-16,6.75,6.32000017166138,-6.370367827238821,-11.11111111111111,,5
0101.HK,HK,S01,2025-07-10,7.3899998664856,8.77999973297119,18.809200156949665,2.9769996076254785,,5
0116.HK,HK,S01,2024-10-15,6.26999998092651,6.71000003814697,7.017544793603678,0.0,,5
0116.HK,HK,S01,2024-11-01,6.46000003814697,6.30000019073486,-2.476777809091247,-2.941177338985911,,5
0119.HK,HK,S01,2024-10-16,1.75999999046326,1.57000005245209,-10.79545108185818,-11.931820413914016,,5
0119.HK,HK,S01,2024-10-30,1.67999994754791,1.63999998569489,-2.380950184635604,-7.73809519585849,,5
0119.HK,HK,S01,2024-11-01,1.71000003814697,1.44000005722046,-15.789472216567525,-16.959068689645566,,5
0123.HK,HK,S01,2024-05-31,5.67000007629395,4.53000020980835,-20.105817480530476,-23.10405511732899,,5
0123.HK,HK,S01,2024-06-13,5.82999992370605,4.48999977111816,-22.984565525278274,-25.21440496447197,,5
0123.HK,HK,S01,2024-10-16,6.55999994277954,5.94999980926514,-9.298782604195214,-17.98780241816042,,5
0123.HK,HK,S01,2024-10-25,6.05000019073486,4.8600001335144,-19.669421813289517,-21.48760578100008,,5
0123.HK,HK,S01,2026-02-23,4.59999990463257,3.83999991416931,-16.52173926564387,-17.826085874849564,,5
0135.HK,HK,S01,2025-03-31,7.59000015258789,7.67000007629395,1.054017418942781,-2.898554184531842,,5
0135.HK,HK,S01,2025-06-02,7.75,7.71000003814697,-0.5161285400390968,-1.5483856201171646,,5
0136.HK,HK,S01,2024-02-26,1.52999997138977,1.87000000476837,22.222224819374485,-2.614376640588835,,5
0136.HK,HK,S01,2024-04-10,1.87000000476837,2.00999999046326,7.486630231973246,-5.882353691156026,,5
0136.HK,HK,S01,2024-10-14,1.95000004768372,2.5,28.205125070103954,-3.5897461918136178,,5
0136.HK,HK,S01,2025-01-13,2.5,2.58999991416931,3.599996566772408,-6.800003051758008,,5
0136.HK,HK,S01,2025-01-27,2.42000007629395,2.51999998092651,4.13222733388101,-3.719014452500717,,5
0136.HK,HK,S01,2025-07-24,3.3199999332428,2.73000001907349,-17.771082109421297,-20.4819229521623,,5
0142.HK,HK,S01,2024-01-09,3.11999988555908,3.8199999332428,22.43589978716572,-5.128200425668897,,5
0142.HK,HK,S01,2024-03-21,3.8199999332428,3.80999994277954,-0.2617798596339489,-5.7591631532692675,,5
0142.HK,HK,S01,2025-04-01,4.8899998664856,5.73000001907349,17.17791769985447,-4.703477001090163,,5
0142.HK,HK,S01,2025-05-19,5.48000001907349,6.71000003814697,22.445255744386618,2.1897789259381932,,5
0144.HK,HK,S01,2024-05-27,11.6199998855591,11.6000003814697,-0.1721127735487718,-2.925991014943459,,5
0144.HK,HK,S01,2025-06-20,14.6400003433228,14.3199996948242,-2.185796728102885,-2.5956291361312367,,5
0148.HK,HK,S01,2024-04-08,15.7799997329712,19.1399993896484,21.292773850031917,-6.844106096209349,,5
0148.HK,HK,S01,2024-05-21,20.8500003814697,15.3800001144409,-26.235012791127943,-26.330938246273146,,5
0148.HK,HK,S01,2024-05-24,19.1399993896484,15.0200004577637,-21.525595941831334,-23.09299510746115,,5
0148.HK,HK,S01,2024-06-18,19.9200000762939,15.5799999237061,-21.787149276935406,-26.104416613197902,,5
0148.HK,HK,S01,2024-10-16,18.5200004577637,19.7399997711182,6.587469131746528,-4.967602880961749,,5
0152.HK,HK,S01,2024-03-05,6.21999979019165,6.53999996185303,5.144697467128367,-5.466232913494272,,5
0152.HK,HK,S01,2024-05-27,6.53999996185303,6.34000015258789,-3.0581010769375103,-5.045870422490928,,5
0152.HK,HK,S01,2025-01-28,6.94000005722046,7.1399998664856,2.8818416083016896,-0.5763683216603661,,5
0165.HK,HK,S01,2024-03-25,4.01000022888184,4.03999996185303,0.7481229740367081,-3.24189793069338,,5
0165.HK,HK,S01,2024-10-16,4.98000001907349,5.42000007629395,8.835342480627546,0.40160604116284804,,5
0165.HK,HK,S01,2024-10-25,5.19000005722046,5.67000007629395,9.248555178832833,-3.660887381997751,,5
0165.HK,HK,S01,2024-11-01,5.1399998664856,5.05000019073486,-1.7509664997769032,-2.7237328817543918,,5
0165.HK,HK,S01,2025-03-07,5.1399998664856,3.76999998092651,-26.65369496392239,-27.04279966131579,,5
0165.HK,HK,S01,2025-06-18,5.84000015258789,9.22000026702881,57.87671277616552,-4.109593179530447,,5
0168.HK,HK,S01,2024-10-16,53.8499984741211,50.75,-5.756728991572542,-10.677809030511485,,5
0173.HK,HK,S01,2024-10-16,1.83000004291534,1.6599999666214,-9.289621437555594,-9.836068991039207,,5
0175.HK,HK,S01,2024-10-10,12.8800001144409,15.1000003814697,17.236026764780554,-10.093169093044144,,5
0175.HK,HK,S01,2024-10-16,12.1000003814697,13.7600002288818,13.719006570894607,12.727272010763752,,5
0175.HK,HK,S01,2025-03-11,17.2399997711182,18.9799995422363,10.092806230966918,-23.085844519000556,,5
0177.HK,HK,S01,2024-05-31,8.13000011444092,7.78999996185303,-4.182043638400006,-10.332105052444449,,5
0179.HK,HK,S01,2025-03-12,15.8000001907349,13.1400003433228,-16.835441868993904,-19.24050585540975,,5
0179.HK,HK,S01,2025-03-18,17.2600002288818,13.6599998474121,-20.857475861707613,-26.071842064462913,,5
0179.HK,HK,S01,2025-06-09,22.6000003814697,29.3400001525879,29.823007333417976,-15.044245845756471,,5
0179.HK,HK,S01,2025-06-20,19.5599994659424,27.8600006103516,42.433544841660385,11.451941882812198,,5
0187.HK,HK,S01,2024-03-14,2.5699999332428,2.4300000667572,-5.4474657635087835,-20.23346281843631,,5
0187.HK,HK,S01,2024-10-16,2.32999992370605,3.09999990463257,33.04721056392887,9.012877468809462,,5
0187.HK,HK,S01,2025-03-12,4.69999980926514,4.73000001907349,0.6383023622513772,-28.085101029623367,,5
0187.HK,HK,S01,2025-03-24,4.92999982833862,4.51999998092651,-8.316427214770872,-31.44015756325169,,5
0187.HK,HK,S01,2025-03-31,4.5,4.1100001335144,-8.666663699680004,-24.88888634575733,,5
0187.HK,HK,S01,2025-04-08,3.53999996185303,4.19999980926514,18.64406368712587,9.322031843562781,,5
0187.HK,HK,S01,2026-01-28,4.13000011444092,4.65999984741211,12.832922960897712,-4.600485519506584,,5
0189.HK,HK,S01,2024-03-06,7.28999996185303,7.0,-3.9780516237384935,-12.345680385143112,,5
0189.HK,HK,S01,2024-03-08,7.36999988555908,6.84999990463257,-7.055630786988316,-13.29715107585973,,5
0189.HK,HK,S01,2024-03-20,7.07999992370605,6.92999982833862,-2.118645437624691,-9.745763625083024,,5
0189.HK,HK,S01,2024-04-02,7.03999996185303,7.8899998664856,12.073862347136119,-9.232955950135267,,5
0189.HK,HK,S01,2024-06-04,9.10999965667725,6.92999982833862,-23.92974654769367,-25.2469791501244,,5
0189.HK,HK,S01,2024-10-16,6.84000015258789,7.13000011444092,4.239765429585693,-6.8713487798825055,,5
0200.HK,HK,S01,2024-02-09,5.67999982833862,6.07999992370605,7.042255412962371,-12.67605302731581,,5
0200.HK,HK,S01,2025-07-21,5.19999980926514,5.53999996185303,6.538464712673485,-5.576922547887796,,5
0200.HK,HK,S01,2025-07-31,5.44000005722046,5.48000001907349,0.7352934086818333,-9.742650813116912,,5
0200.HK,HK,S01,2025-08-04,5.15999984741211,5.40999984741211,4.844961383581866,-4.844961383581866,,5
0200.HK,HK,S01,2025-08-07,5.34000015258789,6.19999980926514,16.104862024404145,-8.05243994173654,,5
0200.HK,HK,S01,2025-08-11,5.01000022888184,4.67999982833862,-6.5868340412605395,-7.385236436981541,,5
0215.HK,HK,S01,2025-12-17,1.16999995708466,1.17999994754791,0.8547000709442217,-4.273500354724543,,5
0220.HK,HK,S01,2024-04-17,5.73999977111816,6.1100001335144,6.4459996019157275,5.052272652507398,,5
0220.HK,HK,S01,2024-10-17,7.67999982833862,8.30000019073486,8.07292156581156,-10.41666317420688,,5
0241.HK,HK,S01,2024-03-26,3.24000000953674,2.75,-15.123457039952322,-20.061731279450452,,5
0241.HK,HK,S01,2024-05-24,2.94000005722046,3.42000007629395,16.326530943244023,6.4625868545081095,,5
0241.HK,HK,S01,2024-10-16,3.90000009536743,3.8199999332428,-2.0512861581633564,-10.256412450926998,,5
0241.HK,HK,S01,2024-11-01,3.89000010490417,3.25,-16.452444412464516,-20.56555704783375,,5
0241.HK,HK,S01,2025-02-28,5.01000022888184,4.51000022888184,-9.980039464221598,-23.15369802903513,,5
0241.HK,HK,S01,2025-08-29,5.46000003814697,5.8600001335144,7.326009021479477,2.9304001152793298,,5
0241.HK,HK,S01,2026-01-28,6.84000015258789,5.15000009536743,-24.707602624556294,-27.777778552367018,,5
0242.HK,HK,S01,2024-10-16,0.709999978542328,0.629999995231628,-11.267603623727528,-15.492951834492501,,5
0256.HK,HK,S01,2024-05-17,1.02999997138977,0.970000028610229,-5.825237324869399,-8.737861774162955,,5
0256.HK,HK,S01,2024-10-15,0.959999978542328,0.790000021457672,-17.708329258796997,-19.79166686069218,,5
0256.HK,HK,S01,2025-05-26,0.465000003576279,0.540000021457672,16.129035979478207,-10.752690652985548,,5
0257.HK,HK,S01,2024-10-17,3.78999996185303,3.33999991416931,-11.873352301135725,-13.192612269988969,,5
0268.HK,HK,S01,2024-04-05,8.6899995803833,9.21000003814697,5.983895084845721,-17.146143188334186,,5
0268.HK,HK,S01,2024-05-17,9.17000007629395,6.36999988555908,-30.534352970981526,-32.82442970380356,,5
0268.HK,HK,S01,2024-10-16,8.35999965667725,9.98999977111816,19.497609825127288,-1.6746339162420874,,5
0268.HK,HK,S01,2024-11-19,8.31999969482422,9.02999973297119,8.533654617663656,3.966345382336235,,5
0268.HK,HK,S01,2025-02-21,14.5600004196167,14.2600002288818,-2.060440811050447,-14.972529137009385,,5
0268.HK,HK,S01,2025-02-26,13.8999996185303,13.2200002670288,-4.892081799736045,-10.935248530964458,,5
0268.HK,HK,S01,2025-02-28,12.7399997711182,12.0600004196167,-5.337514628870486,-8.006275686140564,,5
0268.HK,HK,S01,2025-05-19,13.2600002288818,15.0,13.122169993091559,-8.89894634093236,,5
0268.HK,HK,S01,2025-06-23,14.1599998474121,15.789999961853,11.511300367272257,3.813559093729016,,5
0268.HK,HK,S01,2025-07-09,15.0,16.4699993133545,9.79999542236333,-1.0666656494140032,,5
0268.HK,HK,S01,2026-01-26,13.9200000762939,9.82999992370605,-29.382184843182724,-29.95689693562223,,5
0270.HK,HK,S01,2024-01-17,5.73000001907349,4.19999980926514,-26.70157425332334,-27.574169606399714,,5
0270.HK,HK,S01,2024-05-30,4.53999996185303,3.94000005722046,-13.215857041277957,-16.079295709410882,,5
0270.HK,HK,S01,2024-06-18,4.5,4.48000001907349,-0.44444402058911375,-15.333334604899107,,5
0270.HK,HK,S01,2024-10-10,5.17999982833862,5.96999979019165,15.250965019942992,-8.301155262326217,,5
0270.HK,HK,S01,2024-10-15,4.96999979019165,5.76999998092651,16.096583994101348,-4.426555321507707,,5
0270.HK,HK,S01,2024-10-25,5.13000011444092,6.07999992370605,18.518514387375678,-7.407409472978796,,5
0270.HK,HK,S01,2025-03-25,5.76999998092651,6.30999994277954,9.358751536188398,-0.5199343138218391,,5
0270.HK,HK,S01,2025-04-23,6.19000005722046,7.21999979019165,16.63973705088621,-0.6462029318783477,,5
0272.HK,HK,S01,2024-03-06,0.699999988079071,0.740000009536743,5.714288876981189,-7.142858967489173,,5
0272.HK,HK,S01,2024-10-16,0.730000019073486,0.620000004768372,-15.068494716579007,-15.068494716579007,,5
0272.HK,HK,S01,2025-03-13,0.689999997615814,0.600000023841858,-13.043474505063285,-14.49275712860758,,5
0285.HK,HK,S01,2024-01-12,34.9500007629395,29.6000003814697,-15.307583017688708,-24.606581384081462,,5
0285.HK,HK,S01,2024-05-27,34.0,29.6499996185303,-12.794118769028534,-13.676469466265583,,5
0285.HK,HK,S01,2024-12-19,39.1500015258789,48.3499984741211,23.499352719464977,1.1494174475184762,,5
0285.HK,HK,S01,2025-01-03,41.1500015258789,50.2999992370605,22.235716578108118,-2.0656190942881074,,5
0288.HK,HK,S01,2024-08-28,5.44999980926514,6.36999988555908,16.8807359356218,9.9082565275508,,5
0288.HK,HK,S01,2024-10-09,6.17999982833862,5.96999979019165,-3.3980589640796905,-4.854364437391094,,5
0291.HK,HK,S01,2024-03-26,35.75,34.0499992370605,-4.755246889341267,-11.328669194574827,,5
0291.HK,HK,S01,2024-10-10,33.9000015258789,25.7999992370605,-23.893810985922652,-24.631274079572226,,5
0291.HK,HK,S01,2024-10-16,29.5,25.2999992370605,-14.23729072182881,-14.23729072182881,,5
0291.HK,HK,S01,2024-11-11,29.9500007629395,23.6499996185303,-21.035061715941257,-21.869786235579177,,5
0297.HK,HK,S01,2024-05-30,0.980000019073486,0.939999997615814,-4.081634763179793,-10.204083866896276,,5
0297.HK,HK,S01,2024-10-16,1.1599999666214,1.12999999523163,-2.5862045045697344,-6.896545345519852,,5
0297.HK,HK,S01,2025-10-24,1.51999998092651,1.55999994277954,2.631576470721282,-3.2894705884011053,,5
0297.HK,HK,S01,2026-02-06,1.62000000476837,1.5900000333786,-1.851850080337469,-4.320990879385755,,5
0300.HK,HK,S01,2024-10-18,76.3000030517578,72.0,-5.635652529189165,-9.436440746604703,,5
0300.HK,HK,S01,2024-10-25,78.0,69.8000030517578,-10.512816600310515,-11.66666471041166,,5
0300.HK,HK,S01,2024-11-04,72.25,67.0999984741211,-7.128029793604022,-7.128029793604022,,5
0300.HK,HK,S01,2024-11-08,72.0,67.8499984741211,-5.763891008165148,-6.805557674831814,,5
0300.HK,HK,S01,2024-11-13,72.3499984741211,70.75,-2.211469948673735,-7.2563926893210295,,5
0300.HK,HK,S01,2025-04-01,75.5,76.0,0.6622516556291391,-16.291389717960925,,5
0300.HK,HK,S01,2025-06-04,75.5999984741211,79.75,5.4894201185725,-1.653439186811481,,5
0302.HK,HK,S01,2024-04-02,1.14999997615814,1.5,30.434785312876418,-11.304347645808429,,5
0302.HK,HK,S01,2024-10-16,0.839999973773956,0.829999983310699,-1.190475092318032,-7.1428576496992875,,5
0302.HK,HK,S01,2025-06-09,0.5,0.569999992847443,13.999998569488593,-10.000002384185802,,5
0302.HK,HK,S01,2025-06-20,0.455000013113022,0.509999990463257,12.087906761570341,6.593406665384206,,5
0303.HK,HK,S01,2025-12-16,61.7000007629395,60.7999992370605,-1.4586734436794324,-1.9448958640212708,,5
0308.HK,HK,S01,2024-10-16,1.01999998092651,1.00999999046326,-0.9803912402200764,-6.8627445251376225,,5
0308.HK,HK,S01,2025-10-02,1.6599999666214,1.44000005722046,-13.2530068569041,-14.457832190515784,,5
0316.HK,HK,S01,2024-01-10,106.800003051758,125.300003051758,17.32209688330667,0.5617963080302854,,5
0316.HK,HK,S01,2024-01-18,114.5,96.1500015258789,-16.026199540717112,-16.768556286674414,,5
0316.HK,HK,S01,2024-06-03,139.199996948242,107.199996948242,-22.988506251116068,-24.281606439208947,,5
0316.HK,HK,S01,2024-06-12,125.199996948242,105.300003051758,-15.894564202514088,-16.293925234612757,,5
0316.HK,HK,S01,2024-10-09,102.0,102.300003051758,0.29412063897842866,0.1960754394529439,,5
0316.HK,HK,S01,2025-06-02,134.600006103516,126.599998474121,-5.94354180284545,-6.760776887719834,,5
0316.HK,HK,S01,2025-12-15,124.900001525879,146.5,17.293833635098494,-2.1617330221389692,,5
0317.HK,HK,S01,2024-01-09,10.7399997711182,10.6199998855591,-1.1173173940077836,-6.983240372284966,,5
0317.HK,HK,S01,2024-01-16,10.2799997329712,11.1199998855591,8.171207922250758,-0.7782093947873938,,5
0317.HK,HK,S01,2025-05-22,10.4799995422363,14.8400001525879,41.60306107629114,16.79389604731164,,5
0317.HK,HK,S01,2025-06-18,13.2600002288818,15.1599998474121,14.328805322279582,-7.6923110117443505,,5
0317.HK,HK,S01,2025-06-20,12.3599996566772,16.0,29.449841783420887,6.310685342327036,,5
0322.HK,HK,S01,2024-05-27,10.039999961853,9.44999980926514,-5.876495566031545,-8.266931542426455,,5
0322.HK,HK,S01,2024-06-11,9.63000011444092,9.59000015258789,-0.41536823860517014,-4.361371456934115,,5
0322.HK,HK,S01,2025-03-03,11.6400003433228,11.8800001144409,2.0618536429491963,1.7182113691244676,,5
0323.HK,HK,S01,2024-10-16,1.22000002861023,1.30999994277954,7.377041972026335,-7.377051743279385,,5
0323.HK,HK,S01,2025-07-02,2.01999998092651,2.58999991416931,28.217818743808067,-6.930692426574509,,5
0323.HK,HK,S01,2025-07-04,1.88999998569489,2.44000005722046,29.10053310520811,6.878306678072462,,5
0323.HK,HK,S01,2026-02-20,2.5,2.86999988555908,14.799995422363194,-1.5999984741212003,,5
0336.HK,HK,S01,2024-03-25,2.27999997138977,2.47000002861023,8.333335947572213,-3.5087686276279397,,5
0336.HK,HK,S01,2024-06-19,2.58999991416931,2.32999992370605,-10.038610003068285,-14.671810371245414,,5
0336.HK,HK,S01,2024-10-16,2.34999990463257,2.07999992370605,-11.48936135675017,-12.765955935781022,,5
0336.HK,HK,S01,2025-03-26,2.48000001907349,2.30999994277954,-6.854841733326299,-12.096772177782796,,5
0336.HK,HK,S01,2025-04-08,2.21000003814697,2.28999996185303,3.6199059875645054,2.714929490673158,,5
0336.HK,HK,S01,2025-04-25,2.30999994277954,3.08999991416931,33.766233364110995,-1.7316001231108036,,5
0336.HK,HK,S01,2025-06-17,3.08999991416931,4.42999982833862,43.36569421975355,-2.588994366608478,,5
0336.HK,HK,S01,2025-12-18,3.92000007629395,4.5,14.795916133103596,2.295922215210215,,5
0337.HK,HK,S01,2024-05-30,0.305000007152557,0.193000003695488,-36.721311747723355,-36.721311747723355,,5
0337.HK,HK,S01,2024-06-04,0.319999992847443,0.185000002384186,-42.187497962731825,-42.812499243300444,,5
0337.HK,HK,S01,2024-06-07,0.284999996423721,0.184000000357628,-35.43859555560562,-35.789473464064,,5
0337.HK,HK,S01,2024-10-16,0.389999985694885,0.314999997615814,-19.230766879501104,-23.076917198752696,,5
0337.HK,HK,S01,2024-10-25,0.319999992847443,0.330000013113022,3.1250064028427706,-6.249994179233875,,5
0337.HK,HK,S01,2024-10-30,0.314999997615814,0.324999988079071,3.17460017109377,-4.761900256640487,,5
0337.HK,HK,S01,2024-11-13,0.330000013113022,0.300000011920929,-9.09090909090912,-9.09090909090912,,5
0337.HK,HK,S01,2025-07-24,0.28999999165535,0.25,-13.79310096770207,-23.79310096770207,,5
0337.HK,HK,S01,2025-08-01,0.234999999403954,0.275000005960464,17.021279428921122,-5.957446214892816,,5
0337.HK,HK,S01,2025-08-21,0.234999999403954,0.25,6.382978993230423,-5.957446214892816,,5
0337.HK,HK,S01,2025-08-27,0.234999999403954,0.245000004768372,4.255321442460287,-5.957446214892816,,5
0337.HK,HK,S01,2025-09-26,0.245000004768372,0.195999994874001,-20.00000364926385,-24.08163233033722,,5
0338.HK,HK,S01,2024-10-16,1.16999995708466,1.20000004768372,2.5641104016629708,-2.564100212834392,,5
0338.HK,HK,S01,2026-03-05,1.5,1.22000002861023,-18.666664759318007,-18.666664759318007,,5
0341.HK,HK,S01,2024-10-16,8.51000022888184,7.57000017166138,-11.045828812439057,-12.808462083098075,,5
0341.HK,HK,S01,2025-03-31,7.34000015258789,7.21999979019165,-1.6348822874878333,-5.585835364113911,,5
0341.HK,HK,S01,2025-07-31,7.23999977111816,6.55999994277954,-9.392263119279063,-10.082866924228876,,5
0345.HK,HK,S01,2024-03-20,7.26000022888184,5.34000015258789,-26.446281208859716,-26.721763031118428,,5
0345.HK,HK,S01,2024-06-03,7.03000020980835,5.59000015258789,-20.483641738891453,-21.621620705014845,,5
0345.HK,HK,S01,2024-06-05,7.05000019073486,5.57000017166138,-20.99290750400975,-22.411352592864503,,5
0345.HK,HK,S01,2024-10-22,6.86999988555908,9.71000003814697,41.339158659342125,2.6200918220412905,,5
0345.HK,HK,S01,2024-10-25,7.76000022888184,9.11999988555908,17.525768254689936,16.36597250812642,,5
0345.HK,HK,S01,2024-11-13,10.460000038147,8.84000015258789,-15.487570551157411,-16.061188327427804,,5
0345.HK,HK,S01,2025-04-08,9.48999977111816,9.72000026702881,2.4236090775326757,-4.531078628791121,,5
0347.HK,HK,S01,2024-10-16,1.44000005722046,1.41999995708466,-1.3888957875741357,-6.250002069605573,,5
0347.HK,HK,S01,2024-10-25,1.51999998092651,1.51999998092651,0.0,-11.18420784328084,,5
0347.HK,HK,S01,2024-11-01,1.55999994277954,1.55999994277954,0.0,-13.461533759002023,,5
0347.HK,HK,S01,2025-10-17,2.16000008583069,1.92999994754791,-10.648154127009061,-14.351854151413635,,5
0347.HK,HK,S01,2026-02-12,2.02999997138977,1.47000002861023,-27.586204466601806,-29.064035590374253,,5
0354.HK,HK,S01,2024-03-25,4.80999994277954,4.44000005722046,-7.692305404587375,-15.800410833383538,,5
0354.HK,HK,S01,2024-10-17,5.59999990463257,5.61999988555908,0.35714252262692436,-0.35714252262709884,,5
0354.HK,HK,S01,2024-10-22,5.92999982833862,5.53000020980835,-6.745356325622977,-11.467113794658115,,5
0354.HK,HK,S01,2024-11-01,5.63000011444092,5.73000001907349,1.7761972042606342,-6.749557845766672,,5
0354.HK,HK,S01,2025-07-31,5.69999980926514,6.23999977111816,9.473683858291878,-1.0526306103030463,,5
0354.HK,HK,S01,2026-01-26,5.26000022888184,4.48999977111816,-14.638791335706191,-15.589356197341733,,5
0358.HK,HK,S01,2024-10-16,14.6800003051758,12.9399995803833,-11.852865726297154,-15.258860205900213,,5
0358.HK,HK,S01,2025-01-28,12.2799997329712,13.0600004196167,6.351797260640284,-0.48859501015545576,,5
0358.HK,HK,S01,2025-04-01,13.8000001907349,14.6199998855591,5.942026691961453,-22.31883971837887,,5
0371.HK,HK,S01,2024-01-18,1.8400000333786,1.94000005722046,5.434783805858989,-0.5434777327094938,,5
0384.HK,HK,S01,2024-03-26,7.34999990463257,7.46000003814697,1.4966004753968607,-5.1700696513126845,,5
0386.HK,HK,S01,2025-08-04,4.30000019073486,4.53000020980835,5.348837415613775,-6.2790690453520135,,5
0388.HK,HK,S01,2024-05-27,279.0,238.199996948242,-14.62365700779857,-19.35483870967742,,5
0388.HK,HK,S01,2024-10-16,305.399993896484,287.600006103516,-5.828417861396979,-11.26391440208867,,5
0390.HK,HK,S01,2024-10-16,3.97000002861023,4.0,0.755666780190732,-7.304784880682978,,5
0390.HK,HK,S01,2024-10-25,3.98000001907349,3.70000004768372,-7.035175126832077,-9.045229441938924,,5
0390.HK,HK,S01,2026-02-09,4.36999988555908,4.09000015258789,-6.4073167117570415,-9.153315044027192,,5
0392.HK,HK,S01,2024-10-15,25.9500007629395,27.6499996185303,6.551055127592338,-6.358387196024474,,5
0410.HK,HK,S01,2024-05-27,0.810000002384186,0.680000007152557,-16.049382080121216,-18.51851552057113,,5
0410.HK,HK,S01,2024-10-16,0.759999990463257,0.649999976158142,-14.47368627439911,-15.789474509759675,,5
0410.HK,HK,S01,2025-07-24,0.589999973773956,0.540000021457672,-8.474568565903057,-11.864406094746835,,5
0425.HK,HK,S01,2024-09-19,13.9799995422363,13.8800001144409,-0.7153035126595088,-4.864087079881432,,5
0425.HK,HK,S01,2024-10-10,15.7600002288818,13.5600004196167,-13.95938944996573,-16.624364514650097,,5
0425.HK,HK,S01,2024-10-16,14.8199996948242,15.0,1.2145769830121176,-11.336028246263254,,5
0425.HK,HK,S01,2025-01-10,14.7200002670288,23.4500007629395,59.30706751048742,0.13586619379482345,,5
0425.HK,HK,S01,2026-02-05,36.0999984741211,36.2200012207031,0.3324175946102096,-1.772851569806011,,5
0425.HK,HK,S01,2026-02-27,43.8800010681152,35.060001373291,-20.10027228835491,-22.69827405817271,,5
0425.HK,HK,S01,2026-03-04,39.439998626709,35.560001373291,-9.837721573322876,-13.995944852861946,,5
0440.HK,HK,S01,2024-09-16,22.5,25.9500007629395,15.333336724175552,2.8888871934679923,,5
0460.HK,HK,S01,2024-03-28,0.529999971389771,0.569999992847443,7.547174267346388,-3.7735815105932677,,5
0460.HK,HK,S01,2024-05-17,0.610000014305115,0.550000011920929,-9.836065733955,-14.754103486558934,,5
0460.HK,HK,S01,2024-05-24,0.569999992847443,0.550000011920929,-3.50876862762819,-8.771932026025683,,5
0460.HK,HK,S01,2025-03-12,0.600000023841858,0.629999995231628,4.999995032946373,-1.666674945089297,,5
0489.HK,HK,S01,2024-03-11,3.05999994277954,2.8199999332428,-7.84313771322286,-10.130717273738012,,5
0489.HK,HK,S01,2024-10-16,2.40000009536743,3.96000003814697,64.99999503294647,-1.2500086923437037,,5
0489.HK,HK,S01,2024-11-01,2.41000008583069,4.3600001335144,80.91286216745404,4.149373488428807,,5
0489.HK,HK,S01,2025-03-05,4.25,4.34999990463257,2.352938932531062,-1.8823511460247115,,5
